scenario,level,algorithm,seed,normalized_HV
HF_budget,50,qNEHVI,4,0.8165354203632758
HF_budget,50,qNEHVI,5,0.8098452367792843
HF_budget,50,qNEHVI,6,0.8245073942110903
HF_budget,50,qNEHVI,7,0.8121642399323299
HF_budget,50,qNEHVI,8,0.8090083547404227
HF_budget,50,qNEHVI,9,0.8199772657730177
HF_budget,50,qNEHVI,10,0.8264654882706061
HF_budget,50,qNEHVI,11,0.8002179007645449
HF_budget,50,qNEHVI,12,0.8248310723285353
HF_budget,50,qNEHVI,13,0.8072429516221657
HF_budget,50,qNEHVI,14,0.8242181026333263
HF_budget,50,qNEHVI,15,0.8208590110543855
HF_budget,50,qNEHVI,16,0.8122448384292208
HF_budget,50,qNEHVI,17,0.8122781744202681
HF_budget,50,qNEHVI,18,0.7985941186336223
HF_budget,50,qNEHVI,19,0.8334345433582359
HF_budget,50,qNEHVI,20,0.8056102194633279
HF_budget,50,LC-SAEA,1,0.8016509205756592
HF_budget,50,LC-SAEA,2,0.8202729534508818
HF_budget,50,LC-SAEA,3,0.7977696585993966
HF_budget,50,LC-SAEA,4,0.814523172267986
HF_budget,50,LC-SAEA,5,0.8095122434867718
HF_budget,50,LC-SAEA,6,0.803659833294633
HF_budget,50,LC-SAEA,7,0.8018394988734246
HF_budget,50,LC-SAEA,8,0.803834927389685
HF_budget,50,LC-SAEA,9,0.7897910287613225
HF_budget,50,LC-SAEA,10,0.8040219803876187
HF_budget,50,LC-SAEA,11,0.8199531684390672
HF_budget,50,LC-SAEA,12,0.7905631373157493
HF_budget,50,LC-SAEA,13,0.7963825069386337
HF_budget,50,LC-SAEA,14,0.8120049361192783
HF_budget,50,LC-SAEA,15,0.8150091504305323
HF_budget,50,LC-SAEA,16,0.7999063638236961
HF_budget,50,LC-SAEA,17,0.8090559630982767
HF_budget,50,LC-SAEA,18,0.8124037097478478
HF_budget,50,LC-SAEA,19,0.8022404894898059
HF_budget,50,LC-SAEA,20,0.8005369820383249
HF_budget,75,MF-BCL-SAEA,1,0.8662802592543973
HF_budget,75,MF-BCL-SAEA,2,0.8771671765952503
HF_budget,75,MF-BCL-SAEA,3,0.869380321786879
HF_budget,75,MF-BCL-SAEA,4,0.8704821565875407
HF_budget,75,MF-BCL-SAEA,5,0.8668908976281202
HF_budget,75,MF-BCL-SAEA,6,0.8777849309854799
HF_budget,75,MF-BCL-SAEA,7,0.8781154947979853
HF_budget,75,MF-BCL-SAEA,8,0.8762703418175078
HF_budget,75,MF-BCL-SAEA,9,0.8718665232836574
HF_budget,75,MF-BCL-SAEA,10,0.866008514481097
HF_budget,75,MF-BCL-SAEA,11,0.8624902832135394
HF_budget,75,MF-BCL-SAEA,12,0.8724431568278821
HF_budget,75,MF-BCL-SAEA,13,0.8705450948378997
HF_budget,75,MF-BCL-SAEA,14,0.8702873088038806
HF_budget,75,MF-BCL-SAEA,15,0.874288703425364
HF_budget,75,MF-BCL-SAEA,16,0.8669147665860717
HF_budget,75,MF-BCL-SAEA,17,0.8636474578305021
HF_budget,75,MF-BCL-SAEA,18,0.8694490057624271
HF_budget,75,MF-BCL-SAEA,19,0.8657075046149061
HF_budget,75,MF-BCL-SAEA,20,0.8602466706309608
HF_budget,75,MF-EMTO,1,0.8264837046581829
HF_budget,75,MF-EMTO,2,0.8288884139560708
HF_budget,75,MF-EMTO,3,0.835599692714826
HF_budget,75,MF-EMTO,4,0.8482476143091573
HF_budget,75,MF-EMTO,5,0.8251982820974311
HF_budget,75,MF-EMTO,6,0.8214846319036058
HF_budget,75,MF-EMTO,7,0.8345794153683801
HF_budget,75,MF-EMTO,8,0.8309713490841402
HF_budget,75,MF-EMTO,9,0.8257042999368989
HF_budget,75,MF-EMTO,10,0.8324012283104294
HF_budget,75,MF-EMTO,11,0.8325856657109936
HF_budget,75,MF-EMTO,12,0.8312830131837027
HF_budget,75,MF-EMTO,13,0.8358363693255563
HF_budget,75,MF-EMTO,14,0.8201535741579737
HF_budget,75,MF-EMTO,15,0.8173354201243281
HF_budget,75,MF-EMTO,16,0.8323702579974828
HF_budget,75,MF-EMTO,17,0.8326728159113403
HF_budget,75,MF-EMTO,18,0.8319037786222313
HF_budget,75,MF-EMTO,19,0.8311660346421753
HF_budget,75,MF-EMTO,20,0.8266978387905326
HF_budget,75,qNEHVI,1,0.8226044255005451
HF_budget,75,qNEHVI,2,0.8432089041327357
HF_budget,75,qNEHVI,3,0.8252033402365561
HF_budget,75,qNEHVI,4,0.8360931801453299
HF_budget,75,qNEHVI,5,0.8418450105433687
HF_budget,75,qNEHVI,6,0.8445170763420318
HF_budget,75,qNEHVI,7,0.8293502811321734
HF_budget,75,qNEHVI,8,0.8298520358410578
HF_budget,75,qNEHVI,9,0.8212747987559473
HF_budget,75,qNEHVI,10,0.8320145678855687
HF_budget,75,qNEHVI,11,0.8249509839359285
HF_budget,75,qNEHVI,12,0.8257675448737527
HF_budget,75,qNEHVI,13,0.8209534296468045
HF_budget,75,qNEHVI,14,0.8411614046475544
HF_budget,75,qNEHVI,15,0.827837904275609
HF_budget,75,qNEHVI,16,0.8339914300971457
HF_budget,75,qNEHVI,17,0.8283700535341401
HF_budget,75,qNEHVI,18,0.8179024204421653
HF_budget,75,qNEHVI,19,0.824254315851064
HF_budget,75,qNEHVI,20,0.8195911463167662
HF_budget,75,LC-SAEA,1,0.8132616067501363
HF_budget,75,LC-SAEA,2,0.829076884381359
HF_budget,75,LC-SAEA,3,0.7981488917905625
HF_budget,75,LC-SAEA,4,0.8233194381036392
HF_budget,75,LC-SAEA,5,0.8183360496297987
HF_budget,75,LC-SAEA,6,0.8284524891129319
HF_budget,75,LC-SAEA,7,0.8293284422510219
HF_budget,75,LC-SAEA,8,0.8267547260272031
HF_budget,75,LC-SAEA,9,0.8319713094303832
HF_budget,75,LC-SAEA,10,0.8174351033930134
HF_budget,75,LC-SAEA,11,0.8266309146373673
HF_budget,75,LC-SAEA,12,0.8270552876069748
HF_budget,75,LC-SAEA,13,0.827109788181724
HF_budget,75,LC-SAEA,14,0.8270452712254386
HF_budget,75,LC-SAEA,15,0.8189455715180006
HF_budget,75,LC-SAEA,16,0.8147247557009691
HF_budget,75,LC-SAEA,17,0.8167902010486722
HF_budget,75,LC-SAEA,18,0.8243615740796231
HF_budget,75,LC-SAEA,19,0.8178190300622887
HF_budget,75,LC-SAEA,20,0.8235409826553511
HF_budget,100,MF-BCL-SAEA,1,0.878862426109983
HF_budget,100,MF-BCL-SAEA,2,0.8786405510594626
HF_budget,100,MF-BCL-SAEA,3,0.8936820308842996
HF_budget,100,MF-BCL-SAEA,4,0.8842410980213492
HF_budget,100,MF-BCL-SAEA,5,0.8881137746684789
HF_budget,100,MF-BCL-SAEA,6,0.8816699185430062
HF_budget,100,MF-BCL-SAEA,7,0.8781335744043445
HF_budget,100,MF-BCL-SAEA,8,0.8792851209837661
HF_budget,100,MF-BCL-SAEA,9,0.8811030157148002
HF_budget,100,MF-BCL-SAEA,10,0.8888371039746277
HF_budget,100,MF-BCL-SAEA,11,0.8785341100408554
HF_budget,100,MF-BCL-SAEA,12,0.8878079543833822
HF_budget,100,MF-BCL-SAEA,13,0.8871140542746069
HF_budget,100,MF-BCL-SAEA,14,0.8859653005435879
HF_budget,100,MF-BCL-SAEA,15,0.8905477852674634
HF_budget,100,MF-BCL-SAEA,16,0.8810852133019735
HF_budget,100,MF-BCL-SAEA,17,0.8761839639875582
HF_budget,100,MF-BCL-SAEA,18,0.8830404246554774
HF_budget,100,MF-BCL-SAEA,19,0.8781565333598887
HF_budget,100,MF-BCL-SAEA,20,0.8871357015719725
HF_budget,100,MF-EMTO,1,0.8498348812630979
HF_budget,100,MF-EMTO,2,0.8418419039959052
HF_budget,100,MF-EMTO,3,0.8415395860616292
HF_budget,100,MF-EMTO,4,0.8529989739654278
HF_budget,100,MF-EMTO,5,0.842119338455755
HF_budget,100,MF-EMTO,6,0.8432538977389302
HF_budget,100,MF-EMTO,7,0.850795896563857
HF_budget,100,MF-EMTO,8,0.8540751255305989
HF_budget,100,MF-EMTO,9,0.8343298522615216
HF_budget,100,MF-EMTO,10,0.84390886717772
HF_budget,100,MF-EMTO,11,0.8267076378898318
HF_budget,100,MF-EMTO,12,0.841053232700812
HF_budget,100,MF-EMTO,13,0.8529938473752554
HF_budget,100,MF-EMTO,14,0.8399104064642949
HF_budget,100,MF-EMTO,15,0.8464190816118793
HF_budget,100,MF-EMTO,16,0.8507045397447013
HF_budget,100,MF-EMTO,17,0.8354921945180108
HF_budget,100,MF-EMTO,18,0.844926292390308
HF_budget,100,MF-EMTO,19,0.8547967895832645
HF_budget,100,MF-EMTO,20,0.8315128232659998
HF_budget,100,qNEHVI,1,0.8534441195931545
HF_budget,100,qNEHVI,2,0.8410894325865547
HF_budget,100,qNEHVI,3,0.8376110318142543
HF_budget,100,qNEHVI,4,0.8547020950958394
HF_budget,100,qNEHVI,5,0.8381239365163116
HF_budget,100,qNEHVI,6,0.8363266162375248
HF_budget,100,qNEHVI,7,0.8407399425971487
HF_budget,100,qNEHVI,8,0.8311228675525932
HF_budget,100,qNEHVI,9,0.8412205661153047
HF_budget,100,qNEHVI,10,0.8493927973559086
HF_budget,100,qNEHVI,11,0.8368161081294081
HF_budget,100,qNEHVI,12,0.8221248764414527
HF_budget,100,qNEHVI,13,0.8396045189228853
HF_budget,100,qNEHVI,14,0.8376179692384516
HF_budget,100,qNEHVI,15,0.8450576937713434
HF_budget,100,qNEHVI,16,0.8376269399697851
HF_budget,100,qNEHVI,17,0.8378842449226016
HF_budget,100,qNEHVI,18,0.8335611599319952
HF_budget,100,qNEHVI,19,0.8327483293888092
HF_budget,100,qNEHVI,20,0.8462041682221999
HF_budget,100,LC-SAEA,1,0.8426182245341762
HF_budget,100,LC-SAEA,2,0.8253114231608198
HF_budget,100,LC-SAEA,3,0.8331628358488289
HF_budget,100,LC-SAEA,4,0.8316853303820199
HF_budget,100,LC-SAEA,5,0.828805579005037
HF_budget,100,LC-SAEA,6,0.8477025828144225
HF_budget,100,LC-SAEA,7,0.8325982918639107
HF_budget,100,LC-SAEA,8,0.840218917231636
HF_budget,100,LC-SAEA,9,0.823345348386825
HF_budget,100,LC-SAEA,10,0.8374890411511584
HF_budget,100,LC-SAEA,11,0.8344354735152775
HF_budget,100,LC-SAEA,12,0.844626845559507
HF_budget,100,LC-SAEA,13,0.8415026231464747
HF_budget,100,LC-SAEA,14,0.8295898049265289
HF_budget,100,LC-SAEA,15,0.844912297301803
HF_budget,100,LC-SAEA,16,0.8355043118796146
HF_budget,100,LC-SAEA,17,0.8306362460150961
HF_budget,100,LC-SAEA,18,0.8399701463933983
HF_budget,100,LC-SAEA,19,0.8327885782749285
HF_budget,100,LC-SAEA,20,0.8335517130526802
HF_budget,150,MF-BCL-SAEA,1,0.9046806696794343
HF_budget,150,MF-BCL-SAEA,2,0.9061294931567143
HF_budget,150,MF-BCL-SAEA,3,0.9003177920335945
HF_budget,150,MF-BCL-SAEA,4,0.898766320355699
HF_budget,150,MF-BCL-SAEA,5,0.9045585261868905
HF_budget,150,MF-BCL-SAEA,6,0.906859377660902
HF_budget,150,MF-BCL-SAEA,7,0.8902394061644875
HF_budget,150,MF-BCL-SAEA,8,0.903546533009723
HF_budget,150,MF-BCL-SAEA,9,0.894299577883541
HF_budget,150,MF-BCL-SAEA,10,0.8984144289376726
HF_budget,150,MF-BCL-SAEA,11,0.904353270358519
HF_budget,150,MF-BCL-SAEA,12,0.8897954736859846
HF_budget,150,MF-BCL-SAEA,13,0.8924736318923748
HF_budget,150,MF-BCL-SAEA,14,0.8929317199005267
HF_budget,150,MF-BCL-SAEA,15,0.8949858253499868
HF_budget,150,MF-BCL-SAEA,16,0.9001222227933651
HF_budget,150,MF-BCL-SAEA,17,0.895501405458017
HF_budget,150,MF-BCL-SAEA,18,0.8994449164350188
HF_budget,150,MF-BCL-SAEA,19,0.8904338618190273
HF_budget,150,MF-BCL-SAEA,20,0.9004813036299656
HF_budget,150,MF-EMTO,1,0.8594065104514695
HF_budget,150,MF-EMTO,2,0.8388242568617666
HF_budget,150,MF-EMTO,3,0.8607369690155929
HF_budget,150,MF-EMTO,4,0.8616081554117678
HF_budget,150,MF-EMTO,5,0.8766916986397139
HF_budget,150,MF-EMTO,6,0.8588429496838701
HF_budget,150,MF-EMTO,7,0.8594153287378032
HF_budget,150,MF-EMTO,8,0.8741396463216602
HF_budget,150,MF-EMTO,9,0.8684434297589231
HF_budget,150,MF-EMTO,10,0.855899239567125
HF_budget,150,MF-EMTO,11,0.8604635127417108
HF_budget,150,MF-EMTO,12,0.8746975835277767
HF_budget,150,MF-EMTO,13,0.8689773033080381
HF_budget,150,MF-EMTO,14,0.8556119686798465
HF_budget,150,MF-EMTO,15,0.8622555730832987
HF_budget,150,MF-EMTO,16,0.8727364241195514
HF_budget,150,MF-EMTO,17,0.8577037256148691
HF_budget,150,MF-EMTO,18,0.862402602257448
HF_budget,150,MF-EMTO,19,0.8695166923929207
HF_budget,150,MF-EMTO,20,0.8543733836069624
HF_budget,150,qNEHVI,1,0.8474179849501442
HF_budget,150,qNEHVI,2,0.8491540278612768
HF_budget,150,qNEHVI,3,0.8432265577889486
HF_budget,150,qNEHVI,4,0.857041882190369
HF_budget,150,qNEHVI,5,0.8643549408295602
HF_budget,150,qNEHVI,6,0.8509036885247622
HF_budget,150,qNEHVI,7,0.8746176180786437
HF_budget,150,qNEHVI,8,0.8719045794272217
HF_budget,150,qNEHVI,9,0.8544663399456497
HF_budget,150,qNEHVI,10,0.862125110615627
HF_budget,150,qNEHVI,11,0.8522226865737145
HF_budget,150,qNEHVI,12,0.8555182007586345
HF_budget,150,qNEHVI,13,0.8479847866177551
HF_budget,150,qNEHVI,14,0.8553275766880196
HF_budget,150,qNEHVI,15,0.8600696456261107
HF_budget,150,qNEHVI,16,0.8543619067137007
HF_budget,150,qNEHVI,17,0.8523757983418444
HF_budget,150,qNEHVI,18,0.8366694575974479
HF_budget,150,qNEHVI,19,0.8689175871475842
HF_budget,150,qNEHVI,20,0.8508159839357925
HF_budget,150,LC-SAEA,1,0.8541782788508064
HF_budget,150,LC-SAEA,2,0.8450131323668446
HF_budget,150,LC-SAEA,3,0.8480057829074228
HF_budget,150,LC-SAEA,4,0.8448954276434637
HF_budget,150,LC-SAEA,5,0.8541434296154132
HF_budget,150,LC-SAEA,6,0.862948437389114
HF_budget,150,LC-SAEA,7,0.8460990641947396
HF_budget,150,LC-SAEA,8,0.8504354763241037
HF_budget,150,LC-SAEA,9,0.856239324582422
HF_budget,150,LC-SAEA,10,0.8547960611931832
HF_budget,150,LC-SAEA,11,0.8554967120359867
HF_budget,150,LC-SAEA,12,0.8504238069610381
HF_budget,150,LC-SAEA,13,0.860057606102445
HF_budget,150,LC-SAEA,14,0.8495180943568743
HF_budget,150,LC-SAEA,15,0.8605305966270724
HF_budget,150,LC-SAEA,16,0.8587583209420575
HF_budget,150,LC-SAEA,17,0.8551180234783595
HF_budget,150,LC-SAEA,18,0.8629929134601366
HF_budget,150,LC-SAEA,19,0.8509252052440082
HF_budget,150,LC-SAEA,20,0.8645247220027182
HF_budget,200,MF-BCL-SAEA,1,0.9036896988457223
HF_budget,200,MF-BCL-SAEA,2,0.9065066038209222
HF_budget,200,MF-BCL-SAEA,3,0.912246658582842
HF_budget,200,MF-BCL-SAEA,4,0.9102293694630709
HF_budget,200,MF-BCL-SAEA,5,0.9111213052869784
HF_budget,200,MF-BCL-SAEA,6,0.9114967136708166
HF_budget,200,MF-BCL-SAEA,7,0.9118258154207581
HF_budget,200,MF-BCL-SAEA,8,0.9054319152517329
HF_budget,200,MF-BCL-SAEA,9,0.9071971890293902
HF_budget,200,MF-BCL-SAEA,10,0.9079819774535266
HF_budget,200,MF-BCL-SAEA,11,0.9158476211890685
HF_budget,200,MF-BCL-SAEA,12,0.9064297461998335
HF_budget,200,MF-BCL-SAEA,13,0.9046449118447143
HF_budget,200,MF-BCL-SAEA,14,0.9099490228949251
HF_budget,200,MF-BCL-SAEA,15,0.9036797362232356
HF_budget,200,MF-BCL-SAEA,16,0.9099210856900407
HF_budget,200,MF-BCL-SAEA,17,0.9014532541370169
HF_budget,200,MF-BCL-SAEA,18,0.9008335791835832
HF_budget,200,MF-BCL-SAEA,19,0.9016164960699643
HF_budget,200,MF-BCL-SAEA,20,0.9124304402665087
HF_budget,200,MF-EMTO,1,0.8822044874336306
HF_budget,200,MF-EMTO,2,0.8790450499218491
HF_budget,200,MF-EMTO,3,0.8747399167993918
HF_budget,200,MF-EMTO,4,0.8610112493966342
HF_budget,200,MF-EMTO,5,0.858966335238551
HF_budget,200,MF-EMTO,6,0.8712539870674311
HF_budget,200,MF-EMTO,7,0.8598740348859493
HF_budget,200,MF-EMTO,8,0.8690856731602506
HF_budget,200,MF-EMTO,9,0.8598265190389681
HF_budget,200,MF-EMTO,10,0.8763176232915101
HF_budget,200,MF-EMTO,11,0.8815148045529774
HF_budget,200,MF-EMTO,12,0.8642263556189378
HF_budget,200,MF-EMTO,13,0.8749671629558853
HF_budget,200,MF-EMTO,14,0.8675048826101337
HF_budget,200,MF-EMTO,15,0.8764415128708978
HF_budget,200,MF-EMTO,16,0.8900727104141771
HF_budget,200,MF-EMTO,17,0.871939376589114
HF_budget,200,MF-EMTO,18,0.8794223604986476
HF_budget,200,MF-EMTO,19,0.8724566522301365
HF_budget,200,MF-EMTO,20,0.8709401288419928
HF_budget,200,qNEHVI,1,0.8697625234076045
HF_budget,200,qNEHVI,2,0.8764024925802764
HF_budget,200,qNEHVI,3,0.8654338576017044
HF_budget,200,qNEHVI,4,0.8757799464811616
HF_budget,200,qNEHVI,5,0.8731990012299796
HF_budget,200,qNEHVI,6,0.874637960955489
HF_budget,200,qNEHVI,7,0.8737484920723747
HF_budget,200,qNEHVI,8,0.8710807555349683
HF_budget,200,qNEHVI,9,0.8810589265806597
HF_budget,200,qNEHVI,10,0.8700233343039664
HF_budget,200,qNEHVI,11,0.8768348587338003
HF_budget,200,qNEHVI,12,0.862810937508292
HF_budget,200,qNEHVI,13,0.8603868625222404
HF_budget,200,qNEHVI,14,0.8612879746234401
HF_budget,200,qNEHVI,15,0.8519574745764144
HF_budget,200,qNEHVI,16,0.8824507832546471
HF_budget,200,qNEHVI,17,0.8692350322438844
HF_budget,200,qNEHVI,18,0.8677223813071054
HF_budget,200,qNEHVI,19,0.8604532879580354
HF_budget,200,qNEHVI,20,0.8646832052668945
HF_budget,200,LC-SAEA,1,0.870035427594974
HF_budget,200,LC-SAEA,2,0.8739895717159386
HF_budget,200,LC-SAEA,3,0.8621976737591279
HF_budget,200,LC-SAEA,4,0.8672178961632183
HF_budget,200,LC-SAEA,5,0.8520709789218323
HF_budget,200,LC-SAEA,6,0.8582855888060723
HF_budget,200,LC-SAEA,7,0.8698315769446634
HF_budget,200,LC-SAEA,8,0.8595525657310609
HF_budget,200,LC-SAEA,9,0.8573351464499549
HF_budget,200,LC-SAEA,10,0.8638972203851684
HF_budget,200,LC-SAEA,11,0.8588378127717042
HF_budget,200,LC-SAEA,12,0.8534939361559281
HF_budget,200,LC-SAEA,13,0.8613535246643247
HF_budget,200,LC-SAEA,14,0.8466826178418239
HF_budget,200,LC-SAEA,15,0.8601479205820305
HF_budget,200,LC-SAEA,16,0.8585885362232842
HF_budget,200,LC-SAEA,17,0.8679952888540822
HF_budget,200,LC-SAEA,18,0.8482862004180386
HF_budget,200,LC-SAEA,19,0.8517396489750934
HF_budget,200,LC-SAEA,20,0.8524647937204347
